code,term,dmd_id,dmd_type,bnf_code
21825911000001102,Cefalexin 500mg/5ml oral suspension,21825911000001102,AMP,0501021L0AAAEAE
39684111000001105,Cefalexin 250mg tablets,39684111000001105,VMP,0501021L0AAAGAG
719911000001109,Cefalexin 250mg tablets,719911000001109,AMP,0501021L0AAAGAG
924811000001101,Cefalexin 250mg tablets,924811000001101,AMP,0501021L0AAAGAG
600911000001106,Cefalexin 250mg tablets,600911000001106,AMP,0501021L0AAAGAG
10389111000001102,Cefalexin 250mg tablets,10389111000001102,AMP,0501021L0AAAGAG
22631911000001105,Cefalexin 250mg tablets,22631911000001105,AMP,0501021L0AAAGAG
37510511000001109,Cefalexin 250mg tablets,37510511000001109,AMP,0501021L0AAAGAG
360811000001108,Cefalexin 250mg tablets,360811000001108,AMP,0501021L0AAAGAG
483611000001107,Cefalexin 250mg tablets,483611000001107,AMP,0501021L0AAAGAG
39845511000001102,Cefalexin 250mg tablets,39845511000001102,AMP,0501021L0AAAGAG
11267511000001101,Cefalexin 250mg tablets,11267511000001101,AMP,0501021L0AAAGAG
17852311000001107,Cefalexin 250mg tablets,17852311000001107,AMP,0501021L0AAAGAG
232811000001108,Cefalexin 250mg tablets,232811000001108,AMP,0501021L0AAAGAG
15052511000001101,Cefalexin 250mg tablets,15052511000001101,AMP,0501021L0AAAGAG
362911000001104,Cefalexin 250mg tablets,362911000001104,AMP,0501021L0AAAGAG
427011000001102,Cefalexin 250mg tablets,427011000001102,AMP,0501021L0AAAGAG
21827211000001103,Cefalexin 250mg tablets,21827211000001103,AMP,0501021L0AAAGAG
39735911000001106,Cefalexin 500mg tablets,39735911000001106,VMP,0501021L0AAAHAH
652611000001105,Cefalexin 500mg tablets,652611000001105,AMP,0501021L0AAAHAH
149411000001104,Cefalexin 500mg tablets,149411000001104,AMP,0501021L0AAAHAH
863911000001108,Cefalexin 500mg tablets,863911000001108,AMP,0501021L0AAAHAH
10389411000001107,Cefalexin 500mg tablets,10389411000001107,AMP,0501021L0AAAHAH
22632111000001102,Cefalexin 500mg tablets,22632111000001102,AMP,0501021L0AAAHAH
37510311000001103,Cefalexin 500mg tablets,37510311000001103,AMP,0501021L0AAAHAH
887511000001109,Cefalexin 500mg tablets,887511000001109,AMP,0501021L0AAAHAH
331411000001105,Cefalexin 500mg tablets,331411000001105,AMP,0501021L0AAAHAH
38824911000001109,Cefalexin 500mg tablets,38824911000001109,AMP,0501021L0AAAHAH
11267711000001106,Cefalexin 500mg tablets,11267711000001106,AMP,0501021L0AAAHAH
17852511000001101,Cefalexin 500mg tablets,17852511000001101,AMP,0501021L0AAAHAH
687811000001103,Cefalexin 500mg tablets,687811000001103,AMP,0501021L0AAAHAH
29782911000001105,Cefalexin 500mg tablets,29782911000001105,AMP,0501021L0AAAHAH
199411000001106,Cefalexin 500mg tablets,199411000001106,AMP,0501021L0AAAHAH
452411000001109,Cefalexin 500mg tablets,452411000001109,AMP,0501021L0AAAHAH
21830211000001100,Cefalexin 500mg tablets,21830211000001100,AMP,0501021L0AAAHAH
4865011000001104,Cefalexin 125mg/5ml oral suspension sugar free,4865011000001104,VMP,0501021L0AAANAN
35227111000001103,Cefalexin 125mg/5ml oral suspension sugar free,35227111000001103,AMP,0501021L0AAANAN
35210711000001106,Cefalexin 125mg/5ml oral suspension sugar free,35210711000001106,AMP,0501021L0AAANAN
19188211000001106,Cefalexin 125mg/5ml oral suspension sugar free,19188211000001106,AMP,0501021L0AAANAN
11267111000001105,Cefalexin 125mg/5ml oral suspension sugar free,11267111000001105,AMP,0501021L0AAANAN
4861711000001104,Cefalexin 125mg/5ml oral suspension sugar free,4861711000001104,AMP,0501021L0AAANAN
4515811000001108,Cefalexin 250mg/5ml oral suspension sugar free,4515811000001108,VMP,0501021L0AAAPAP
35215211000001108,Cefalexin 250mg/5ml oral suspension sugar free,35215211000001108,AMP,0501021L0AAAPAP
35210911000001108,Cefalexin 250mg/5ml oral suspension sugar free,35210911000001108,AMP,0501021L0AAAPAP
19188411000001105,Cefalexin 250mg/5ml oral suspension sugar free,19188411000001105,AMP,0501021L0AAAPAP
11267311000001107,Cefalexin 250mg/5ml oral suspension sugar free,11267311000001107,AMP,0501021L0AAAPAP
4514011000001101,Cefalexin 250mg/5ml oral suspension sugar free,4514011000001101,AMP,0501021L0AAAPAP
904711000001102,Ceporex 250mg capsules,904711000001102,AMP,0501021L0BBAAAA
343411000001108,Ceporex 500mg capsules,343411000001108,AMP,0501021L0BBABAB
474311000001107,Ceporex 250mg tablets,474311000001107,AMP,0501021L0BBACAG
471811000001100,Ceporex 500mg tablets,471811000001100,AMP,0501021L0BBADAH
96011000001104,Ceporex 125mg/5ml syrup,96011000001104,AMP,0501021L0BBAHAC
875311000001101,Ceporex 250mg/5ml syrup,875311000001101,AMP,0501021L0BBAIAD
3234011000001103,Ceporex 500mg/5ml syrup,3234011000001103,AMP,0501021L0BBAJAE
733011000001104,Keflex 250mg capsules,733011000001104,AMP,0501021L0BCAAAA
362611000001105,Keflex 500mg capsules,362611000001105,AMP,0501021L0BCABAB
91011000001106,Keflex 250mg tablets,91011000001106,AMP,0501021L0BCACAG
622911000001103,Keflex 500mg tablets,622911000001103,AMP,0501021L0BCADAH
691711000001103,Keflex 125mg/5ml oral suspension,691711000001103,AMP,0501021L0BCAEAC
757911000001105,Keflex 250mg/5ml oral suspension,757911000001105,AMP,0501021L0BCAFAD
323883007,VMP previous to 39735311000001105,323883007,VMP,0501021L0AAAAAA
323884001,VMP previous to 39694811000001102,323884001,VMP,0501021L0AAABAB
323885000,VMP previous to 39684111000001105,323885000,VMP,0501021L0AAAGAG
323886004,VMP previous to 39735911000001106,323886004,VMP,0501021L0AAAHAH
323889006,VMP previous to 36134311000001108,323889006,VMP,0501021L0AAAEAE
41943011000001109,VMP subsequent to 323887008,41943011000001109,VMP,0501021L0AAACAC
41943111000001105,VMP subsequent to 323888003,41943111000001105,VMP,0501021L0AAADAD
