code,term,dmd_id,dmd_type,bnf_code
30942311000001108,Trimethoprim 200mg tablets,30942311000001108,AMP,0501080W0AAAEAE
39922011000001109,Trimethoprim 200mg tablets,39922011000001109,AMP,0501080W0AAAEAE
17866111000001102,Trimethoprim 200mg tablets,17866111000001102,AMP,0501080W0AAAEAE
490311000001109,Trimethoprim 200mg tablets,490311000001109,AMP,0501080W0AAAEAE
6039711000001103,Trimethoprim 200mg tablets,6039711000001103,AMP,0501080W0AAAEAE
187211000001100,Trimethoprim 200mg tablets,187211000001100,AMP,0501080W0AAAEAE
21906411000001103,Trimethoprim 200mg tablets,21906411000001103,AMP,0501080W0AAAEAE
39022311000001100,Trimethoprim 50mg/5ml oral suspension sugar free,39022311000001100,VMP,0501080W0AAAIAI
665011000001100,Trimethoprim 50mg/5ml oral suspension sugar free,665011000001100,AMP,0501080W0AAAIAI
15861911000001105,Trimethoprim 50mg/5ml oral suspension sugar free,15861911000001105,AMP,0501080W0AAAIAI
543111000001101,Trimethoprim 50mg/5ml oral suspension sugar free,543111000001101,AMP,0501080W0AAAIAI
17962411000001102,Trimethoprim 50mg/5ml oral suspension sugar free,17962411000001102,AMP,0501080W0AAAIAI
40201811000001101,Trimethoprim 50mg/5ml oral suspension sugar free,40201811000001101,AMP,0501080W0AAAIAI
30835311000001106,Trimethoprim 50mg/5ml oral suspension sugar free,30835311000001106,AMP,0501080W0AAAIAI
845811000001106,Trimethoprim 50mg/5ml oral suspension sugar free,845811000001106,AMP,0501080W0AAAIAI
30941811000001108,Trimethoprim 50mg/5ml oral suspension sugar free,30941811000001108,AMP,0501080W0AAAIAI
39922211000001104,Trimethoprim 50mg/5ml oral suspension sugar free,39922211000001104,AMP,0501080W0AAAIAI
17865711000001109,Trimethoprim 50mg/5ml oral suspension sugar free,17865711000001109,AMP,0501080W0AAAIAI
13627411000001101,Trimethoprim 50mg/5ml oral suspension sugar free,13627411000001101,AMP,0501080W0AAAIAI
15200311000001106,Trimethoprim 50mg/5ml oral suspension sugar free,15200311000001106,AMP,0501080W0AAAIAI
733211000001109,Trimethoprim 50mg/5ml oral suspension sugar free,733211000001109,AMP,0501080W0AAAIAI
22387811000001109,Trimethoprim 50mg/5ml oral suspension sugar free,22387811000001109,AMP,0501080W0AAAIAI
13374511000001101,Trimethoprim 200mg/5ml oral solution,13374511000001101,VMP,0501080W0AAAMAM
13374611000001102,Trimethoprim 200mg/5ml oral suspension,13374611000001102,VMP,0501080W0AAAMAM
13363211000001108,Trimethoprim 200mg/5ml oral solution,13363211000001108,AMP,0501080W0AAAMAM
13361311000001101,Trimethoprim 200mg/5ml oral suspension,13361311000001101,AMP,0501080W0AAAMAM
13374711000001106,Trimethoprim 20mg/5ml oral solution,13374711000001106,VMP,0501080W0AAANAN
13374811000001103,Trimethoprim 20mg/5ml oral suspension,13374811000001103,VMP,0501080W0AAANAN
13363511000001106,Trimethoprim 20mg/5ml oral solution,13363511000001106,AMP,0501080W0AAANAN
13361711000001102,Trimethoprim 20mg/5ml oral suspension,13361711000001102,AMP,0501080W0AAANAN
13374911000001108,Trimethoprim 240mg/5ml oral solution,13374911000001108,VMP,0501080W0AAAPAP
13375011000001108,Trimethoprim 240mg/5ml oral suspension,13375011000001108,VMP,0501080W0AAAPAP
13363811000001109,Trimethoprim 240mg/5ml oral solution,13363811000001109,AMP,0501080W0AAAPAP
13362311000001105,Trimethoprim 240mg/5ml oral suspension,13362311000001105,AMP,0501080W0AAAPAP
13375111000001109,Trimethoprim 7mg/5ml oral solution,13375111000001109,VMP,0501080W0AAAQAQ
13375211000001103,Trimethoprim 7mg/5ml oral suspension,13375211000001103,VMP,0501080W0AAAQAQ
13364111000001100,Trimethoprim 7mg/5ml oral solution,13364111000001100,AMP,0501080W0AAAQAQ
13362611000001100,Trimethoprim 7mg/5ml oral suspension,13362611000001100,AMP,0501080W0AAAQAQ
426411000001109,Monotrim 100mg tablets,426411000001109,AMP,0501080W0BCAAAD
95811000001102,Monotrim 200mg tablets,95811000001102,AMP,0501080W0BCABAE
789611000001100,Monotrim 50mg/5ml oral suspension,789611000001100,AMP,0501080W0BCACAI
735011000001103,Monotrim 100mg/5ml solution for injection ampoules,735011000001103,AMP,0501080W0BCADAA
431211000001104,Trimopan 100mg tablets,431211000001104,AMP,0501080W0BGAAAD
329711000001102,Trimopan 200mg tablets,329711000001102,AMP,0501080W0BGABAE
38080911000001105,Trimogal 100mg tablets,38080911000001105,AMP,0501080W0BHAAAD
38081511000001105,Trimogal 200mg tablets,38081511000001105,AMP,0501080W0BHABAE
324433003,VMP previous to 39022311000001100,324433003,VMP,0501080W0AAAIAI
324434009,VMP previous to 36144011000001106,324434009,VMP,0501080W0AAAAAA
41956111000001103,VMP subsequent to 324430000,41956111000001103,VMP,0501080W0AAADAD
41956211000001109,VMP subsequent to 324431001,41956211000001109,VMP,0501080W0AAAEAE
