code,term,dmd_id,dmd_type,bnf_code
18460411000001105,Ciprofloxacin 500mg tablets,18460411000001105,AMP,0501120L0AAAFAF
920811000001106,Ciprofloxacin 500mg tablets,920811000001106,AMP,0501120L0AAAFAF
238711000001102,Ciprofloxacin 500mg tablets,238711000001102,AMP,0501120L0AAAFAF
9785111000001102,Ciprofloxacin 500mg tablets,9785111000001102,AMP,0501120L0AAAFAF
10393511000001105,Ciprofloxacin 500mg tablets,10393511000001105,AMP,0501120L0AAAFAF
15989111000001101,Ciprofloxacin 500mg tablets,15989111000001101,AMP,0501120L0AAAFAF
648911000001103,Ciprofloxacin 500mg tablets,648911000001103,AMP,0501120L0AAAFAF
19713911000001101,Ciprofloxacin 500mg tablets,19713911000001101,AMP,0501120L0AAAFAF
11018811000001107,Ciprofloxacin 500mg tablets,11018811000001107,AMP,0501120L0AAAFAF
7426411000001107,Ciprofloxacin 500mg tablets,7426411000001107,AMP,0501120L0AAAFAF
491511000001105,Ciprofloxacin 500mg tablets,491511000001105,AMP,0501120L0AAAFAF
44196711000001100,Ciprofloxacin 500mg tablets,44196711000001100,AMP,0501120L0AAAFAF
2511000001107,Ciprofloxacin 500mg tablets,2511000001107,AMP,0501120L0AAAFAF
38835111000001107,Ciprofloxacin 500mg tablets,38835111000001107,AMP,0501120L0AAAFAF
19729711000001106,Ciprofloxacin 500mg tablets,19729711000001106,AMP,0501120L0AAAFAF
38715111000001103,Ciprofloxacin 500mg tablets,38715111000001103,AMP,0501120L0AAAFAF
36574711000001101,Ciprofloxacin 500mg tablets,36574711000001101,AMP,0501120L0AAAFAF
36696711000001108,Ciprofloxacin 500mg tablets,36696711000001108,AMP,0501120L0AAAFAF
11401511000001107,Ciprofloxacin 500mg tablets,11401511000001107,AMP,0501120L0AAAFAF
17858511000001104,Ciprofloxacin 500mg tablets,17858511000001104,AMP,0501120L0AAAFAF
40673411000001107,Ciprofloxacin 500mg tablets,40673411000001107,AMP,0501120L0AAAFAF
327011000001108,Ciprofloxacin 500mg tablets,327011000001108,AMP,0501120L0AAAFAF
15077911000001107,Ciprofloxacin 500mg tablets,15077911000001107,AMP,0501120L0AAAFAF
938011000001100,Ciprofloxacin 500mg tablets,938011000001100,AMP,0501120L0AAAFAF
18280811000001109,Ciprofloxacin 500mg tablets,18280811000001109,AMP,0501120L0AAAFAF
735711000001101,Ciprofloxacin 500mg tablets,735711000001101,AMP,0501120L0AAAFAF
62011000001101,Ciprofloxacin 500mg tablets,62011000001101,AMP,0501120L0AAAFAF
13744011000001109,Ciprofloxacin 500mg tablets,13744011000001109,AMP,0501120L0AAAFAF
36841511000001109,Ciprofloxacin 500mg tablets,36841511000001109,AMP,0501120L0AAAFAF
823711000001102,Ciprofloxacin 500mg tablets,823711000001102,AMP,0501120L0AAAFAF
21853011000001101,Ciprofloxacin 500mg tablets,21853011000001101,AMP,0501120L0AAAFAF
15261211000001108,Ciprofloxacin 500mg tablets,15261211000001108,AMP,0501120L0AAAFAF
39686211000001109,Ciprofloxacin 100mg tablets,39686211000001109,VMP,0501120L0AAAGAG
675411000001102,Ciprofloxacin 100mg tablets,675411000001102,AMP,0501120L0AAAGAG
227611000001105,Ciprofloxacin 100mg tablets,227611000001105,AMP,0501120L0AAAGAG
130511000001107,Ciprofloxacin 100mg tablets,130511000001107,AMP,0501120L0AAAGAG
17964311000001102,Ciprofloxacin 100mg tablets,17964311000001102,AMP,0501120L0AAAGAG
15988711000001109,Ciprofloxacin 100mg tablets,15988711000001109,AMP,0501120L0AAAGAG
19713411000001109,Ciprofloxacin 100mg tablets,19713411000001109,AMP,0501120L0AAAGAG
11017111000001101,Ciprofloxacin 100mg tablets,11017111000001101,AMP,0501120L0AAAGAG
780711000001102,Ciprofloxacin 100mg tablets,780711000001102,AMP,0501120L0AAAGAG
38834611000001100,Ciprofloxacin 100mg tablets,38834611000001100,AMP,0501120L0AAAGAG
36575111000001103,Ciprofloxacin 100mg tablets,36575111000001103,AMP,0501120L0AAAGAG
17858011000001107,Ciprofloxacin 100mg tablets,17858011000001107,AMP,0501120L0AAAGAG
42963911000001103,Ciprofloxacin 100mg tablets,42963911000001103,AMP,0501120L0AAAGAG
926611000001109,Ciprofloxacin 100mg tablets,926611000001109,AMP,0501120L0AAAGAG
15076711000001107,Ciprofloxacin 100mg tablets,15076711000001107,AMP,0501120L0AAAGAG
671111000001105,Ciprofloxacin 100mg tablets,671111000001105,AMP,0501120L0AAAGAG
799111000001107,Ciprofloxacin 100mg tablets,799111000001107,AMP,0501120L0AAAGAG
36839911000001104,Ciprofloxacin 100mg tablets,36839911000001104,AMP,0501120L0AAAGAG
39687011000001101,Ciprofloxacin 750mg tablets,39687011000001101,VMP,0501120L0AAAJAJ
366711000001102,Ciprofloxacin 750mg tablets,366711000001102,AMP,0501120L0AAAJAJ
19833511000001102,Ciprofloxacin 750mg tablets,19833511000001102,AMP,0501120L0AAAJAJ
23483711000001106,Ciprofloxacin 750mg tablets,23483711000001106,AMP,0501120L0AAAJAJ
469011000001100,Ciprofloxacin 750mg tablets,469011000001100,AMP,0501120L0AAAJAJ
872511000001101,Ciprofloxacin 750mg tablets,872511000001101,AMP,0501120L0AAAJAJ
17964511000001108,Ciprofloxacin 750mg tablets,17964511000001108,AMP,0501120L0AAAJAJ
10393811000001108,Ciprofloxacin 750mg tablets,10393811000001108,AMP,0501120L0AAAJAJ
15989311000001104,Ciprofloxacin 750mg tablets,15989311000001104,AMP,0501120L0AAAJAJ
19714211000001108,Ciprofloxacin 750mg tablets,19714211000001108,AMP,0501120L0AAAJAJ
11019511000001103,Ciprofloxacin 750mg tablets,11019511000001103,AMP,0501120L0AAAJAJ
7426611000001105,Ciprofloxacin 750mg tablets,7426611000001105,AMP,0501120L0AAAJAJ
849311000001100,Ciprofloxacin 750mg tablets,849311000001100,AMP,0501120L0AAAJAJ
271111000001108,Ciprofloxacin 750mg tablets,271111000001108,AMP,0501120L0AAAJAJ
38835411000001102,Ciprofloxacin 750mg tablets,38835411000001102,AMP,0501120L0AAAJAJ
19730111000001102,Ciprofloxacin 750mg tablets,19730111000001102,AMP,0501120L0AAAJAJ
38715311000001101,Ciprofloxacin 750mg tablets,38715311000001101,AMP,0501120L0AAAJAJ
36574511000001106,Ciprofloxacin 750mg tablets,36574511000001106,AMP,0501120L0AAAJAJ
11402111000001108,Ciprofloxacin 750mg tablets,11402111000001108,AMP,0501120L0AAAJAJ
17858811000001101,Ciprofloxacin 750mg tablets,17858811000001101,AMP,0501120L0AAAJAJ
42564111000001105,Ciprofloxacin 750mg tablets,42564111000001105,AMP,0501120L0AAAJAJ
868011000001102,Ciprofloxacin 750mg tablets,868011000001102,AMP,0501120L0AAAJAJ
15078411000001100,Ciprofloxacin 750mg tablets,15078411000001100,AMP,0501120L0AAAJAJ
630111000001102,Ciprofloxacin 750mg tablets,630111000001102,AMP,0501120L0AAAJAJ
18281011000001107,Ciprofloxacin 750mg tablets,18281011000001107,AMP,0501120L0AAAJAJ
935711000001105,Ciprofloxacin 750mg tablets,935711000001105,AMP,0501120L0AAAJAJ
591811000001100,Ciprofloxacin 750mg tablets,591811000001100,AMP,0501120L0AAAJAJ
13744211000001104,Ciprofloxacin 750mg tablets,13744211000001104,AMP,0501120L0AAAJAJ
36841911000001102,Ciprofloxacin 750mg tablets,36841911000001102,AMP,0501120L0AAAJAJ
21853311000001103,Ciprofloxacin 750mg tablets,21853311000001103,AMP,0501120L0AAAJAJ
9207911000001103,Ciprofloxacin 750mg tablets,9207911000001103,AMP,0501120L0AAAJAJ
12020311000001106,Ciprofloxacin 40mg/5ml oral suspension,12020311000001106,VMP,0501120L0AAANAN
11980911000001105,Ciprofloxacin 40mg/5ml oral suspension,11980911000001105,AMP,0501120L0AAANAN
12019511000001104,Ciprofloxacin 100mg/5ml oral suspension,12019511000001104,VMP,0501120L0AAAPAP
11975011000001109,Ciprofloxacin 100mg/5ml oral suspension,11975011000001109,AMP,0501120L0AAAPAP
12020511000001100,Ciprofloxacin 500mg/5ml oral suspension,12020511000001100,VMP,0501120L0AAAQAQ
11972111000001103,Ciprofloxacin 500mg/5ml oral suspension,11972111000001103,AMP,0501120L0AAAQAQ
12019611000001100,Ciprofloxacin 125mg/5ml oral suspension,12019611000001100,VMP,0501120L0AAATAT
11975511000001101,Ciprofloxacin 125mg/5ml oral suspension,11975511000001101,AMP,0501120L0AAATAT
12020611000001101,Ciprofloxacin 50mg/5ml oral suspension,12020611000001101,VMP,0501120L0AAAUAU
11972711000001102,Ciprofloxacin 50mg/5ml oral suspension,11972711000001102,AMP,0501120L0AAAUAU
12020811000001102,Ciprofloxacin 75mg/5ml oral suspension,12020811000001102,VMP,0501120L0AAAVAV
11973911000001107,Ciprofloxacin 75mg/5ml oral suspension,11973911000001107,AMP,0501120L0AAAVAV
12020711000001105,Ciprofloxacin 60mg/5ml oral suspension,12020711000001105,VMP,0501120L0AAAWAW
11973311000001106,Ciprofloxacin 60mg/5ml oral suspension,11973311000001106,AMP,0501120L0AAAWAW
12019911000001106,Ciprofloxacin 170mg/5ml oral suspension,12019911000001106,VMP,0501120L0AAAXAX
11977411000001106,Ciprofloxacin 170mg/5ml oral suspension,11977411000001106,AMP,0501120L0AAAXAX
12020211000001103,Ciprofloxacin 375mg/5ml oral suspension,12020211000001103,VMP,0501120L0AABBBB
11980311000001109,Ciprofloxacin 375mg/5ml oral suspension,11980311000001109,AMP,0501120L0AABBBB
12020011000001108,Ciprofloxacin 175mg/5ml oral suspension,12020011000001108,VMP,0501120L0AABCBC
11978711000001104,Ciprofloxacin 175mg/5ml oral suspension,11978711000001104,AMP,0501120L0AABCBC
12020911000001107,Ciprofloxacin 80mg/5ml oral suspension,12020911000001107,VMP,0501120L0AABDBD
11974611000001103,Ciprofloxacin 80mg/5ml oral suspension,11974611000001103,AMP,0501120L0AABDBD
41760211000001107,Ciprofloxacin 250mg/5ml oral suspension,41760211000001107,VMP,0501120L0AABGBG
12020411000001104,Ciprofloxacin 45mg/5ml oral suspension,12020411000001104,VMP,0501120L0AABHBH
11971311000001105,Ciprofloxacin 45mg/5ml oral suspension,11971311000001105,AMP,0501120L0AABHBH
12019711000001109,Ciprofloxacin 150mg/5ml oral suspension,12019711000001109,VMP,0501120L0AABIBI
11976011000001100,Ciprofloxacin 150mg/5ml oral suspension,11976011000001100,AMP,0501120L0AABIBI
12019811000001101,Ciprofloxacin 165mg/5ml oral suspension,12019811000001101,VMP,0501120L0AABJBJ
11976411000001109,Ciprofloxacin 165mg/5ml oral suspension,11976411000001109,AMP,0501120L0AABJBJ
12020111000001109,Ciprofloxacin 20mg/5ml oral suspension,12020111000001109,VMP,0501120L0AABKBK
11979311000001109,Ciprofloxacin 20mg/5ml oral suspension,11979311000001109,AMP,0501120L0AABKBK
455911000001109,Ciproxin 250mg tablets,455911000001109,AMP,0501120L0BBAAAA
417611000001101,Ciproxin 500mg tablets,417611000001101,AMP,0501120L0BBABAF
162511000001103,Ciproxin 100mg tablets,162511000001103,AMP,0501120L0BBACAG
661311000001104,Ciproxin 750mg tablets,661311000001104,AMP,0501120L0BBADAJ
3492511000001109,Ciproxin 250mg/5ml oral suspension,3492511000001109,AMP,0501120L0BBAJBG
41952511000001106,Nalidixic acid 300mg/5ml oral suspension,41952511000001106,VMP,0501120N0AAAAAA
19681911000001107,Nalidixic acid 300mg/5ml oral suspension,19681911000001107,AMP,0501120N0AAAAAA
26854011000001101,Nalidixic acid 300mg/5ml oral suspension,26854011000001101,AMP,0501120N0AAAAAA
19172111000001106,Nalidixic acid 300mg/5ml oral suspension,19172111000001106,AMP,0501120N0AAAAAA
41956711000001102,Nalidixic acid 500mg tablets,41956711000001102,VMP,0501120N0AAABAB
35445511000001100,Generic Mictral granules 7g sachets,35445511000001100,VMP,0501120N0AAACAC
36028911000001108,Nalidixic acid 300mg/5ml oral suspension sugar free,36028911000001108,VMP,0501120N0AAAFAF
3683611000001101,Negram 500mg tablets,3683611000001101,AMP,0501120N0BBAAAB
4058911000001101,Negram 300mg/5ml oral suspension,4058911000001101,AMP,0501120N0BBABAF
4059711000001107,Uriben 300mg/5ml oral suspension,4059711000001107,AMP,0501120N0BCAAAA
3852811000001105,Mictral granules 7g sachets,3852811000001105,AMP,0501120N0BDAAAC
41953411000001103,Ofloxacin 200mg tablets,41953411000001103,VMP,0501120P0AAAAAA
465511000001105,Ofloxacin 200mg tablets,465511000001105,AMP,0501120P0AAAAAA
527011000001106,Ofloxacin 200mg tablets,527011000001106,AMP,0501120P0AAAAAA
16062011000001100,Ofloxacin 200mg tablets,16062011000001100,AMP,0501120P0AAAAAA
37463211000001108,Ofloxacin 200mg tablets,37463211000001108,AMP,0501120P0AAAAAA
724511000001107,Ofloxacin 200mg tablets,724511000001107,AMP,0501120P0AAAAAA
30852711000001100,Ofloxacin 200mg tablets,30852711000001100,AMP,0501120P0AAAAAA
39061711000001101,Ofloxacin 200mg tablets,39061711000001101,AMP,0501120P0AAAAAA
319311000001109,Ofloxacin 200mg tablets,319311000001109,AMP,0501120P0AAAAAA
15112111000001109,Ofloxacin 200mg tablets,15112111000001109,AMP,0501120P0AAAAAA
7464011000001104,Ofloxacin 200mg tablets,7464011000001104,AMP,0501120P0AAAAAA
792611000001106,Ofloxacin 200mg tablets,792611000001106,AMP,0501120P0AAAAAA
4273411000001105,Ofloxacin 200mg tablets,4273411000001105,AMP,0501120P0AAAAAA
21821611000001105,Ofloxacin 200mg tablets,21821611000001105,AMP,0501120P0AAAAAA
41953511000001104,Ofloxacin 400mg tablets,41953511000001104,VMP,0501120P0AAABAB
238911000001100,Ofloxacin 400mg tablets,238911000001100,AMP,0501120P0AAABAB
412511000001103,Ofloxacin 400mg tablets,412511000001103,AMP,0501120P0AAABAB
16062211000001105,Ofloxacin 400mg tablets,16062211000001105,AMP,0501120P0AAABAB
37463811000001109,Ofloxacin 400mg tablets,37463811000001109,AMP,0501120P0AAABAB
787111000001102,Ofloxacin 400mg tablets,787111000001102,AMP,0501120P0AAABAB
30853111000001107,Ofloxacin 400mg tablets,30853111000001107,AMP,0501120P0AAABAB
39061911000001104,Ofloxacin 400mg tablets,39061911000001104,AMP,0501120P0AAABAB
525111000001103,Ofloxacin 400mg tablets,525111000001103,AMP,0501120P0AAABAB
15112411000001104,Ofloxacin 400mg tablets,15112411000001104,AMP,0501120P0AAABAB
7464911000001100,Ofloxacin 400mg tablets,7464911000001100,AMP,0501120P0AAABAB
339611000001109,Ofloxacin 400mg tablets,339611000001109,AMP,0501120P0AAABAB
4818111000001107,Ofloxacin 400mg tablets,4818111000001107,AMP,0501120P0AAABAB
12905211000001105,Ofloxacin 100mg/5ml oral solution,12905211000001105,VMP,0501120P0AAADAD
12895811000001101,Ofloxacin 100mg/5ml oral suspension,12895811000001101,VMP,0501120P0AAADAD
12897211000001105,Ofloxacin 100mg/5ml oral solution,12897211000001105,AMP,0501120P0AAADAD
12896211000001108,Ofloxacin 100mg/5ml oral suspension,12896211000001108,AMP,0501120P0AAADAD
12905311000001102,Ofloxacin 250mg/5ml oral solution,12905311000001102,VMP,0501120P0AAAEAE
12905411000001109,Ofloxacin 250mg/5ml oral suspension,12905411000001109,VMP,0501120P0AAAEAE
12898411000001108,Ofloxacin 250mg/5ml oral solution,12898411000001108,AMP,0501120P0AAAEAE
12897811000001106,Ofloxacin 250mg/5ml oral suspension,12897811000001106,AMP,0501120P0AAAEAE
362511000001106,Tarivid 200mg tablets,362511000001106,AMP,0501120P0BBAAAA
491611000001109,Tarivid 400mg tablets,491611000001109,AMP,0501120P0BBACAB
41953311000001105,Norfloxacin 400mg tablets,41953311000001105,VMP,0501120Q0AAAAAA
822711000001105,Norfloxacin 400mg tablets,822711000001105,AMP,0501120Q0AAAAAA
254211000001102,Norfloxacin 400mg tablets,254211000001102,AMP,0501120Q0AAAAAA
511511000001102,Norfloxacin 400mg tablets,511511000001102,AMP,0501120Q0AAAAAA
739911000001102,Norfloxacin 400mg tablets,739911000001102,AMP,0501120Q0AAAAAA
17947511000001107,Norfloxacin 400mg tablets,17947511000001107,AMP,0501120Q0AAAAAA
35549811000001106,Norfloxacin 400mg tablets,35549811000001106,AMP,0501120Q0AAAAAA
18745111000001108,Norfloxacin 400mg tablets,18745111000001108,AMP,0501120Q0AAAAAA
21816311000001102,Norfloxacin 400mg tablets,21816311000001102,AMP,0501120Q0AAAAAA
866311000001103,Utinor 400mg tablets,866311000001103,AMP,0501120Q0BBAAAA
41951211000001101,Levofloxacin 500mg tablets,41951211000001101,VMP,0501120X0AAAAAA
19359911000001108,Levofloxacin 500mg tablets,19359911000001108,AMP,0501120X0AAAAAA
21286011000001107,Levofloxacin 500mg tablets,21286011000001107,AMP,0501120X0AAAAAA
19298011000001103,Levofloxacin 500mg tablets,19298011000001103,AMP,0501120X0AAAAAA
19359211000001104,Levofloxacin 500mg tablets,19359211000001104,AMP,0501120X0AAAAAA
43990711000001102,Levofloxacin 500mg tablets,43990711000001102,AMP,0501120X0AAAAAA
24366511000001100,Levofloxacin 500mg tablets,24366511000001100,AMP,0501120X0AAAAAA
19512011000001105,Levofloxacin 500mg tablets,19512011000001105,AMP,0501120X0AAAAAA
39892211000001103,Levofloxacin 500mg tablets,39892211000001103,AMP,0501120X0AAAAAA
44197511000001107,Levofloxacin 500mg tablets,44197511000001107,AMP,0501120X0AAAAAA
29673511000001109,Levofloxacin 500mg tablets,29673511000001109,AMP,0501120X0AAAAAA
30220211000001100,Levofloxacin 500mg tablets,30220211000001100,AMP,0501120X0AAAAAA
39015311000001102,Levofloxacin 500mg tablets,39015311000001102,AMP,0501120X0AAAAAA
29890211000001100,Levofloxacin 500mg tablets,29890211000001100,AMP,0501120X0AAAAAA
19178911000001107,Levofloxacin 500mg tablets,19178911000001107,AMP,0501120X0AAAAAA
19837511000001107,Levofloxacin 500mg tablets,19837511000001107,AMP,0501120X0AAAAAA
22070611000001101,Levofloxacin 500mg tablets,22070611000001101,AMP,0501120X0AAAAAA
39697411000001109,Levofloxacin 250mg tablets,39697411000001109,VMP,0501120X0AAABAB
19359511000001101,Levofloxacin 250mg tablets,19359511000001101,AMP,0501120X0AAABAB
21285711000001101,Levofloxacin 250mg tablets,21285711000001101,AMP,0501120X0AAABAB
19296611000001109,Levofloxacin 250mg tablets,19296611000001109,AMP,0501120X0AAABAB
19358511000001107,Levofloxacin 250mg tablets,19358511000001107,AMP,0501120X0AAABAB
24366211000001103,Levofloxacin 250mg tablets,24366211000001103,AMP,0501120X0AAABAB
19511711000001100,Levofloxacin 250mg tablets,19511711000001100,AMP,0501120X0AAABAB
39891911000001101,Levofloxacin 250mg tablets,39891911000001101,AMP,0501120X0AAABAB
29673211000001106,Levofloxacin 250mg tablets,29673211000001106,AMP,0501120X0AAABAB
37098711000001101,Levofloxacin 250mg tablets,37098711000001101,AMP,0501120X0AAABAB
40324511000001100,Levofloxacin 250mg tablets,40324511000001100,AMP,0501120X0AAABAB
29889711000001104,Levofloxacin 250mg tablets,29889711000001104,AMP,0501120X0AAABAB
19178611000001101,Levofloxacin 250mg tablets,19178611000001101,AMP,0501120X0AAABAB
19837211000001109,Levofloxacin 250mg tablets,19837211000001109,AMP,0501120X0AAABAB
22070311000001106,Levofloxacin 250mg tablets,22070311000001106,AMP,0501120X0AAABAB
3078311000001102,Tavanic 500mg tablets,3078311000001102,AMP,0501120X0BBAAAA
3077511000001109,Tavanic 250mg tablets,3077511000001109,AMP,0501120X0BBABAB
19374111000001107,Evoxil 250mg tablets,19374111000001107,AMP,0501120X0BCAAAB
28922411000001103,Evoxil 500mg tablets,28922411000001103,AMP,0501120X0BCACAA
41952411000001107,Moxifloxacin 400mg tablets,41952411000001107,VMP,0501120Y0AAAAAA
24919311000001109,Moxifloxacin 400mg tablets,24919311000001109,AMP,0501120Y0AAAAAA
24683911000001108,Moxifloxacin 400mg tablets,24683911000001108,AMP,0501120Y0AAAAAA
24775911000001105,Moxifloxacin 400mg tablets,24775911000001105,AMP,0501120Y0AAAAAA
38618511000001108,Moxifloxacin 400mg tablets,38618511000001108,AMP,0501120Y0AAAAAA
37453311000001107,Moxifloxacin 400mg tablets,37453311000001107,AMP,0501120Y0AAAAAA
30834211000001104,Moxifloxacin 400mg tablets,30834211000001104,AMP,0501120Y0AAAAAA
39049711000001105,Moxifloxacin 400mg tablets,39049711000001105,AMP,0501120Y0AAAAAA
28697411000001107,Moxifloxacin 400mg tablets,28697411000001107,AMP,0501120Y0AAAAAA
29927511000001104,Moxifloxacin 400mg tablets,29927511000001104,AMP,0501120Y0AAAAAA
24673211000001107,Moxifloxacin 400mg tablets,24673211000001107,AMP,0501120Y0AAAAAA
39489811000001102,Moxifloxacin 400mg tablets,39489811000001102,AMP,0501120Y0AAAAAA
36003311000001109,Moxifloxacin 400mg/5ml oral solution,36003311000001109,VMP,0501120Y0AAADAD
35992311000001106,Moxifloxacin 400mg/5ml oral solution,35992311000001106,AMP,0501120Y0AAADAD
4360711000001109,Avelox 400mg tablets,4360711000001109,AMP,0501120Y0BBAAAA
324578003,VMP previous to 41956711000001102,324578003,VMP,0501120N0AAABAB
324579006,VMP previous to 41952511000001106,324579006,VMP,0501120N0AAAAAA
324584000,VMP previous to 35445511000001100,324584000,VMP,0501120N0AAACAC
324585004,VMP previous to 36028911000001108,324585004,VMP,0501120N0AAAFAF
324600002,VMP previous to 39686211000001109,324600002,VMP,0501120L0AAAGAG
324602005,VMP previous to 41760211000001107,324602005,VMP,0501120L0AABGBG
324605007,VMP previous to 39687011000001101,324605007,VMP,0501120L0AAAJAJ
324606008,VMP previous to 39687811000001107,324606008,VMP,0501120L0AAAFAF
324607004,VMP previous to 39687511000001109,324607004,VMP,0501120L0AAAAAA
324612003,VMP previous to 41953411000001103,324612003,VMP,0501120P0AAAAAA
324620001,VMP previous to 41953511000001104,324620001,VMP,0501120P0AAABAB
324621002,VMP previous to 41953311000001105,324621002,VMP,0501120Q0AAAAAA
324633007,VMP previous to 39697411000001109,324633007,VMP,0501120X0AAABAB
324634001,VMP previous to 41951211000001101,324634001,VMP,0501120X0AAAAAA
408015000,VMP previous to 41952411000001107,408015000,VMP,0501120Y0AAAAAA
4367911000001107,VMP previous to 41952411000001107,4367911000001107,VMP,0501120Y0AAAAAA
