code,term,dmd_id,dmd_type,bnf_code
15515811000001104,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,15515811000001104,AMP,0501013K0AAADAD
370711000001105,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,370711000001105,AMP,0501013K0AAADAD
9787711000001107,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,9787711000001107,AMP,0501013K0AAADAD
22602311000001108,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,22602311000001108,AMP,0501013K0AAADAD
575411000001109,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,575411000001109,AMP,0501013K0AAADAD
276811000001106,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,276811000001106,AMP,0501013K0AAADAD
38850811000001105,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,38850811000001105,AMP,0501013K0AAADAD
17885411000001101,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,17885411000001101,AMP,0501013K0AAADAD
193411000001109,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,193411000001109,AMP,0501013K0AAADAD
6032711000001109,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,6032711000001109,AMP,0501013K0AAADAD
894611000001101,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,894611000001101,AMP,0501013K0AAADAD
4817111000001106,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,4817111000001106,AMP,0501013K0AAADAD
22007211000001105,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,22007211000001105,AMP,0501013K0AAADAD
37083611000001104,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,37083611000001104,VMP,0501013K0AAAGAG
732211000001103,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,732211000001103,AMP,0501013K0AAAGAG
15516011000001101,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,15516011000001101,AMP,0501013K0AAAGAG
394111000001107,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,394111000001107,AMP,0501013K0AAAGAG
9787911000001109,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,9787911000001109,AMP,0501013K0AAAGAG
22602511000001102,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,22602511000001102,AMP,0501013K0AAAGAG
353811000001107,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,353811000001107,AMP,0501013K0AAAGAG
526211000001103,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,526211000001103,AMP,0501013K0AAAGAG
30016111000001109,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,30016111000001109,AMP,0501013K0AAAGAG
38848111000001103,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,38848111000001103,AMP,0501013K0AAAGAG
36492911000001108,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,36492911000001108,AMP,0501013K0AAAGAG
17885611000001103,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,17885611000001103,AMP,0501013K0AAAGAG
22211000001104,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,22211000001104,AMP,0501013K0AAAGAG
6034811000001107,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,6034811000001107,AMP,0501013K0AAAGAG
931011000001106,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,931011000001106,AMP,0501013K0AAAGAG
4817311000001108,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,4817311000001108,AMP,0501013K0AAAGAG
22007711000001103,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,22007711000001103,AMP,0501013K0AAAGAG
3964011000001108,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,3964011000001108,AMP,0501013K0AAAGAG
7322211000001104,Co-amoxiclav 125mg/31mg/5ml oral suspension,7322211000001104,VMP,0501013K0AAAHAH
13613111000001106,Co-amoxiclav 125mg/31mg/5ml oral suspension,13613111000001106,AMP,0501013K0AAAHAH
24026411000001105,Co-amoxiclav 125mg/31mg/5ml oral suspension,24026411000001105,AMP,0501013K0AAAHAH
23939811000001105,Co-amoxiclav 125mg/31mg/5ml oral suspension,23939811000001105,AMP,0501013K0AAAHAH
31989511000001109,Co-amoxiclav 125mg/31mg/5ml oral suspension,31989511000001109,AMP,0501013K0AAAHAH
24520711000001100,Co-amoxiclav 125mg/31mg/5ml oral suspension,24520711000001100,AMP,0501013K0AAAHAH
38848811000001105,Co-amoxiclav 125mg/31mg/5ml oral suspension,38848811000001105,AMP,0501013K0AAAHAH
28123611000001108,Co-amoxiclav 125mg/31mg/5ml oral suspension,28123611000001108,AMP,0501013K0AAAHAH
29794511000001109,Co-amoxiclav 125mg/31mg/5ml oral suspension,29794511000001109,AMP,0501013K0AAAHAH
7320111000001106,Co-amoxiclav 125mg/31mg/5ml oral suspension,7320111000001106,AMP,0501013K0AAAHAH
22008011000001104,Co-amoxiclav 125mg/31mg/5ml oral suspension,22008011000001104,AMP,0501013K0AAAHAH
7322311000001107,Co-amoxiclav 250mg/62mg/5ml oral suspension,7322311000001107,VMP,0501013K0AAAIAI
11528611000001104,Co-amoxiclav 250mg/62mg/5ml oral suspension,11528611000001104,AMP,0501013K0AAAIAI
24026611000001108,Co-amoxiclav 250mg/62mg/5ml oral suspension,24026611000001108,AMP,0501013K0AAAIAI
23940311000001109,Co-amoxiclav 250mg/62mg/5ml oral suspension,23940311000001109,AMP,0501013K0AAAIAI
31989811000001107,Co-amoxiclav 250mg/62mg/5ml oral suspension,31989811000001107,AMP,0501013K0AAAIAI
24520911000001103,Co-amoxiclav 250mg/62mg/5ml oral suspension,24520911000001103,AMP,0501013K0AAAIAI
38849111000001105,Co-amoxiclav 250mg/62mg/5ml oral suspension,38849111000001105,AMP,0501013K0AAAIAI
28123911000001102,Co-amoxiclav 250mg/62mg/5ml oral suspension,28123911000001102,AMP,0501013K0AAAIAI
29794711000001104,Co-amoxiclav 250mg/62mg/5ml oral suspension,29794711000001104,AMP,0501013K0AAAIAI
7320411000001101,Co-amoxiclav 250mg/62mg/5ml oral suspension,7320411000001101,AMP,0501013K0AAAIAI
22008411000001108,Co-amoxiclav 250mg/62mg/5ml oral suspension,22008411000001108,AMP,0501013K0AAAIAI
39732211000001107,Co-amoxiclav 500mg/125mg tablets,39732211000001107,VMP,0501013K0AAAJAJ
290311000001105,Co-amoxiclav 500mg/125mg tablets,290311000001105,AMP,0501013K0AAAJAJ
19833911000001109,Co-amoxiclav 500mg/125mg tablets,19833911000001109,AMP,0501013K0AAAJAJ
17668811000001104,Co-amoxiclav 500mg/125mg tablets,17668811000001104,AMP,0501013K0AAAJAJ
680711000001105,Co-amoxiclav 500mg/125mg tablets,680711000001105,AMP,0501013K0AAAJAJ
34679211000001108,Co-amoxiclav 500mg/125mg tablets,34679211000001108,AMP,0501013K0AAAJAJ
10397711000001105,Co-amoxiclav 500mg/125mg tablets,10397711000001105,AMP,0501013K0AAAJAJ
34962811000001108,Co-amoxiclav 500mg/125mg tablets,34962811000001108,AMP,0501013K0AAAJAJ
32399711000001107,Co-amoxiclav 500mg/125mg tablets,32399711000001107,AMP,0501013K0AAAJAJ
35907311000001106,Co-amoxiclav 500mg/125mg tablets,35907311000001106,AMP,0501013K0AAAJAJ
27959011000001105,Co-amoxiclav 500mg/125mg tablets,27959011000001105,AMP,0501013K0AAAJAJ
23828211000001108,Co-amoxiclav 500mg/125mg tablets,23828211000001108,AMP,0501013K0AAAJAJ
351311000001104,Co-amoxiclav 500mg/125mg tablets,351311000001104,AMP,0501013K0AAAJAJ
785111000001106,Co-amoxiclav 500mg/125mg tablets,785111000001106,AMP,0501013K0AAAJAJ
38848511000001107,Co-amoxiclav 500mg/125mg tablets,38848511000001107,AMP,0501013K0AAAJAJ
19728511000001107,Co-amoxiclav 500mg/125mg tablets,19728511000001107,AMP,0501013K0AAAJAJ
19199611000001103,Co-amoxiclav 500mg/125mg tablets,19199611000001103,AMP,0501013K0AAAJAJ
36695911000001103,Co-amoxiclav 500mg/125mg tablets,36695911000001103,AMP,0501013K0AAAJAJ
17886011000001101,Co-amoxiclav 500mg/125mg tablets,17886011000001101,AMP,0501013K0AAAJAJ
628011000001104,Co-amoxiclav 500mg/125mg tablets,628011000001104,AMP,0501013K0AAAJAJ
35563911000001105,Co-amoxiclav 500mg/125mg tablets,35563911000001105,AMP,0501013K0AAAJAJ
6036511000001103,Co-amoxiclav 500mg/125mg tablets,6036511000001103,AMP,0501013K0AAAJAJ
29795111000001101,Co-amoxiclav 500mg/125mg tablets,29795111000001101,AMP,0501013K0AAAJAJ
934111000001105,Co-amoxiclav 500mg/125mg tablets,934111000001105,AMP,0501013K0AAAJAJ
36870911000001108,Co-amoxiclav 500mg/125mg tablets,36870911000001108,AMP,0501013K0AAAJAJ
5629811000001102,Co-amoxiclav 500mg/125mg tablets,5629811000001102,AMP,0501013K0AAAJAJ
22009611000001102,Co-amoxiclav 500mg/125mg tablets,22009611000001102,AMP,0501013K0AAAJAJ
3964511000001100,Co-amoxiclav 500mg/125mg tablets,3964511000001100,AMP,0501013K0AAAJAJ
37083711000001108,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,37083711000001108,VMP,0501013K0AAAKAK
11252711000001103,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,11252711000001103,AMP,0501013K0AAAKAK
19876911000001100,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,19876911000001100,AMP,0501013K0AAAKAK
32403711000001100,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,32403711000001100,AMP,0501013K0AAAKAK
30043911000001108,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,30043911000001108,AMP,0501013K0AAAKAK
32399111000001106,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,32399111000001106,AMP,0501013K0AAAKAK
38850411000001108,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,38850411000001108,AMP,0501013K0AAAKAK
19728111000001103,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,19728111000001103,AMP,0501013K0AAAKAK
23651411000001107,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,23651411000001107,AMP,0501013K0AAAKAK
22036711000001105,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,22036711000001105,AMP,0501013K0AAAKAK
15077811000001102,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,15077811000001102,AMP,0501013K0AAAKAK
39732511000001105,Co-amoxiclav 875mg/125mg tablets,39732511000001105,VMP,0501013K0AAANAN
28873411000001104,Co-amoxiclav 875mg/125mg tablets,28873411000001104,AMP,0501013K0AAANAN
28039411000001101,Co-amoxiclav 875mg/125mg tablets,28039411000001101,AMP,0501013K0AAANAN
32400011000001107,Co-amoxiclav 875mg/125mg tablets,32400011000001107,AMP,0501013K0AAANAN
27959911000001109,Co-amoxiclav 875mg/125mg tablets,27959911000001109,AMP,0501013K0AAANAN
30016511000001100,Co-amoxiclav 875mg/125mg tablets,30016511000001100,AMP,0501013K0AAANAN
29795311000001104,Co-amoxiclav 875mg/125mg tablets,29795311000001104,AMP,0501013K0AAANAN
94411000001100,Augmentin 375mg tablets,94411000001100,AMP,0501013K0BBAAAA
386811000001108,Augmentin 375mg dispersible tablets,386811000001108,AMP,0501013K0BBABAB
932211000001108,Augmentin 125/31 SF oral suspension,932211000001108,AMP,0501013K0BBAJAD
866111000001100,Augmentin 250/62 SF oral suspension,866111000001100,AMP,0501013K0BBAKAG
292511000001103,Augmentin 625mg tablets,292511000001103,AMP,0501013K0BBALAJ
169511000001107,Augmentin-Duo 400/57 oral suspension,169511000001107,AMP,0501013K0BBAMAK
29011000001102,Amiclav 250mg/125mg tablets,29011000001102,AMP,0501013K0BCAAAA
139811000001101,Ranclav 375mg tablets,139811000001101,AMP,0501013K0BDAAAA
57911000001109,Ranclav 625mg tablets,57911000001109,AMP,0501013K0BDABAJ
451111000001109,Ranclav 250mg/62mg/5ml SF oral suspension,451111000001109,AMP,0501013K0BDACAG
618111000001108,Ranclav 125mg/31mg/5ml SF oral suspension,618111000001108,AMP,0501013K0BDADAD
323535003,VMP previous to 36565811000001104,323535003,VMP,0501013K0AAADAD
323539009,VMP previous to 39732211000001107,323539009,VMP,0501013K0AAAJAJ
323542003,VMP previous to 37083711000001108,323542003,VMP,0501013K0AAAKAK
323563001,VMP previous to 39732111000001101,323563001,VMP,0501013K0AAAAAA
323564007,VMP previous to 39021311000001109,323564007,VMP,0501013K0AAABAB
323569002,VMP previous to 37083611000001104,323569002,VMP,0501013K0AAAGAG
392259005,VMP previous to 39732511000001105,392259005,VMP,0501013K0AAANAN
